date,hs300,zz500,cyb,kc50,securities,consumer,medicine,new_energy,dividend,selected_etf,strategy_return,strategy_nav,cummax_nav,drawdown
2020-01-16,-0.0014450867052023808,0.0013362284950726444,0.004872766648619464,0.0,-0.004849660523763233,0.0019212295869355245,0.0,0.0,-0.0013554727211114725,cash,0.0,1.0,1.0,0.0
2020-01-17,0.001205981669078593,-0.00567139282735607,0.0010775862068965747,0.0,0.004873294346978474,-0.007989773090444241,0.015010351966873836,0.0,-0.05531048523922644,cash,0.0,1.0,1.0,0.0
2020-01-20,0.00722717417489771,0.01677570877369572,0.025296017222820266,0.0,0.014548981571290032,-0.0016108247422680355,0.009688934217236156,0.0,0.0,cash,0.0,1.0,1.0,0.0
2020-01-21,-0.018177469504903065,-0.011714238574492608,-0.006824146981627366,0.0,-0.017208413001912115,-0.021297192642788065,0.011111111111111072,0.0,-0.018318965517241326,cash,0.0,1.0,1.0,0.0
2020-01-22,0.003410475030450444,0.007679465776293748,0.01374207188160681,0.0,0.006809338521400754,-0.0036267721727663016,-0.011988011988011915,0.0,-0.0014635931211123276,cash,0.0,1.0,1.0,0.0
2020-01-23,-0.029861616897305154,-0.03727634194831009,-0.03388946819603755,0.0,-0.03961352657004824,-0.03805426869622763,-0.023761375126390205,0.0,-0.02271894466837676,cash,0.0,1.0,1.0,0.0
2020-02-03,-0.08433433433433435,-0.08122526243331607,-0.07825148407987048,0.0,-0.0995975855130784,-0.10010319917440658,-0.06525116519937857,0.0,-0.09336332958380189,cash,0.0,1.0,1.0,0.0
2020-02-04,0.03033615742006024,0.01685708934257346,0.06323185011709609,0.0,-0.003351955307262622,0.04090214067278275,0.04598337950138509,0.0,0.026468155500413593,cash,0.0,1.0,1.0,0.0
2020-02-05,0.009814323607427067,0.021550930189721873,0.030286343612334843,0.0,0.014573991031390232,0.019096584649283876,0.03495762711864403,0.0,0.01289282836422223,cash,0.0,1.0,1.0,0.0
2020-02-06,0.023640661938534313,0.02975117201586719,0.031533939070016004,0.0,0.02541436464088398,0.03099099099099112,0.0301944728761514,0.0,0.0023866348448688957,cash,0.0,1.0,1.0,0.0
2020-02-07,-0.002309468822170868,0.009630537559096375,0.005181347150259086,0.0,0.0010775862068965747,0.011883956658510941,-0.01341281669150518,0.0,-0.0023809523809524835,cash,0.0,1.0,1.0,0.0
2020-02-10,0.003343621399176877,0.009712105445716324,0.010824742268041199,0.0,0.009687836383207582,0.012435233160621673,-0.010574018126888185,0.0,0.017104216388226012,cash,0.0,1.0,1.0,0.0
2020-02-11,0.010766470135862738,-0.004465819306080365,-0.007139214686384454,0.0,-0.0010660980810233145,0.0061412487205732,0.005597964376590214,0.0,0.005475166210402893,cash,0.0,1.0,1.0,0.0
2020-02-12,0.007101191985797728,0.020358868184955137,0.030303030303030054,0.0,0.01707577374599767,0.003390979993218135,0.012145748987854255,0.0,0.002722676001555735,cash,0.0,1.0,1.0,0.0
2020-02-13,-0.00528834046839588,-0.00896178559350691,-0.008973080757726737,0.0,-0.01678908709338922,-0.005069280162216971,-0.009000000000000008,0.0,-0.006206361520558534,cash,0.0,1.0,1.0,0.0
2020-02-14,0.0068354430379746756,0.0011943354376386939,-0.0005030181086518315,0.0,0.018143009605122717,0.0078125,0.0020181634712410634,0.0,0.005854800936768267,cash,0.0,1.0,1.0,0.0
2020-02-17,0.021875785768167066,0.03391274710293102,0.04227478610971325,0.0,0.05241090146750538,0.017189079878665137,0.017119838872104776,0.0,0.017462165308498312,cash,0.0,1.0,1.0,0.0
2020-02-18,-0.006151574803149651,0.008076479314323315,0.00917431192660545,0.0,-0.006972111553784854,-0.005301524188204065,-0.007920792079207928,0.0,0.0007627765064837089,cash,0.0,1.0,1.0,0.0
2020-02-19,0.0002475860361477178,-0.008011772400261519,-0.017224880382775143,0.0,0.0020060180541625616,0.012991339107261801,-0.014970059880239583,0.0,-0.0007621951219513035,cash,0.0,1.0,1.0,0.0
2020-02-20,0.022524752475247656,0.018790176363935984,0.024829600778967897,0.0,0.06906906906906918,0.019072673462676937,0.012664640324214771,0.0,0.013729977116704761,cash,0.0,1.0,1.0,0.0
2020-02-21,0.003389009924957387,0.015855039637599155,0.019002375296912177,0.0,-0.0037453183520599342,-0.00516295579219106,0.0015007503751873763,0.0,0.0060195635816402415,cash,0.0,1.0,1.0,0.0
2020-02-24,-0.007961399276236292,0.00923713967192219,0.01538461538461533,0.0,0.0009398496240600185,-0.011352578657152224,-0.0029970029970028955,0.0,-0.006731488406880981,cash,0.0,1.0,1.0,0.0
2020-02-25,-0.0019455252918287869,0.006627741833675316,0.007805325987144229,0.0,0.007511737089201942,-0.0029527559055118058,0.009519038076152286,0.0,-0.012801204819277157,cash,0.0,1.0,1.0,0.0
2020-02-26,-0.00828460038986345,-0.025395830067408642,-0.04236902050113889,0.0,-0.018639328984156545,-0.008884501480750262,-0.03076923076923077,0.0,0.002669717772692648,cash,0.0,1.0,1.0,0.0
2020-02-27,0.00024570024570014226,-0.00032169856844133093,0.00428163653663205,0.0,0.0018993352326686086,0.015272244355909681,0.006144393241167334,0.0,0.0007607455306199995,cash,0.0,1.0,1.0,0.0
2020-02-28,-0.03389830508474578,-0.049718423169750614,-0.054950260540028495,0.0,-0.06445497630331753,-0.04120340091563113,-0.03104325699745558,0.0,-0.027746104142911454,cash,0.0,1.0,1.0,0.0
2020-03-02,0.03635901347571813,0.03657297663393155,0.029573934837092697,0.0,0.049645390070921946,0.031036834924965895,0.023634453781512743,0.0,0.03088350273651308,cash,0.0,1.0,1.0,0.0
2020-03-03,-0.0007360157016681468,0.0068605031035609,0.018500486854917453,0.0,0.009652509652509744,0.008600727753886872,0.02616726526423796,0.0,0.0026545316647705874,cash,0.0,1.0,1.0,0.0
2020-03-04,0.0071200589246256385,0.0032446463335498166,-0.0019120458891013214,0.0,0.027724665391969383,0.01672679567071178,-0.0004999999999999449,0.0,0.00907715582450841,cash,0.0,1.0,1.0,0.0
2020-03-05,0.023890784982935065,0.012774902975420499,0.015804597701149392,0.0,0.030697674418604715,0.048387096774193505,0.03151575787893934,0.0,0.008245877061469287,cash,0.0,1.0,1.0,0.0
2020-03-06,-0.01880952380952372,-0.005748044068337843,-0.0047147571900045815,0.0,-0.03700361010830333,-0.01876923076923076,-0.0009699321047526022,0.0,-0.008550185873606009,cash,0.0,1.0,1.0,0.0
2020-03-09,-0.031788400873574374,-0.036935924201059955,-0.046423495973472395,0.0,-0.030927835051546282,-0.030417058639071848,-0.02766990291262128,0.0,-0.02662167229096357,cash,0.0,1.0,1.0,0.0
2020-03-10,0.02205513784461144,0.022177755544438904,0.024838549428713552,0.0,0.03288201160541582,0.019728331177231606,0.01248127808287558,0.0,0.014252696456086289,cash,0.0,1.0,1.0,0.0
2020-03-11,-0.016429622363903884,-0.014681892332789492,-0.018904507998061093,0.0,-0.029026217228464546,-0.004757373929590858,-0.0167652859960552,0.0,-0.006076718571971118,cash,0.0,1.0,1.0,0.0
2020-03-12,-0.015706806282722585,-0.012913907284768267,-0.026185770750988158,0.0,-0.011571841851494735,-0.027724665391969272,-0.0305917753259779,0.0,-0.015666794038975862,cash,0.0,1.0,1.0,0.0
2020-03-13,-0.014944275582573496,-0.007212344850721308,-0.00963977676306449,0.0,-0.008780487804877946,-0.014421501147164895,-0.02224521469218843,0.0,-0.017080745341614967,cash,0.0,1.0,1.0,0.0
2020-03-16,-0.041913088197480075,-0.048487920256800154,-0.061475409836065475,0.0,-0.05610236220472442,-0.04090455603591625,-0.02910052910052907,0.0,-0.02290679304897303,cash,0.0,1.0,1.0,0.0
2020-03-17,-0.008856682769726176,0.001953125,0.005458515283842891,0.0,0.002085505735140769,-0.014216366158113725,-0.0016348773841960984,0.0,-0.00929668552950691,cash,0.0,1.0,1.0,0.0
2020-03-18,-0.016788518819388143,-0.015062909799751889,-0.013029315960912058,0.0,-0.03225806451612889,-0.0038691523039043885,-0.008187772925764225,0.0,-0.010607915136679025,cash,0.0,1.0,1.0,0.0
2020-03-19,-0.009639217846323267,0.008996041741633709,0.0038503850385038785,0.0,0.012903225806451424,-0.013418079096045088,-0.01320858558062743,0.0,-0.01773195876288647,cash,0.0,1.0,1.0,0.0
2020-03-20,0.013348164627363657,0.007310984308131374,0.012054794520548029,0.0,0.01273885350318471,0.028274874731567756,0.025655326268823275,0.0,0.010495382031906031,cash,0.0,1.0,1.0,0.0
2020-03-23,-0.032381997804610374,-0.04000708089927418,-0.04656199242014081,0.0,-0.04402515723270428,-0.029933867037939543,-0.018488308863512826,0.0,-0.031159119235563026,cash,0.0,1.0,1.0,0.0
2020-03-24,0.024106636415201388,0.014198782961460488,0.0255536626916526,0.0,0.026315789473684292,0.03372802296376021,0.033240997229917024,0.0,0.018010291595197403,cash,0.0,1.0,1.0,0.0
2020-03-25,0.026308501800055284,0.024181818181818082,0.029900332225913706,0.0,0.01602564102564097,0.022561610551891764,0.03217158176943702,0.0,0.024010109519797762,cash,0.0,1.0,1.0,0.0
2020-03-26,-0.006206152185644909,-0.009586366057163231,-0.0037634408602150726,0.0,-0.017875920084121866,-0.0013577732518669228,0.0202597402597402,0.0,-0.007404360345536931,cash,0.0,1.0,1.0,0.0
2020-03-27,0.0046158023350530986,-0.004301846208997984,-0.012412304371289706,0.0,0.007494646680942019,0.007817811012916343,0.0010183299389001643,0.0,0.005387484459179692,cash,0.0,1.0,1.0,0.0
2020-03-30,-0.009189189189189206,-0.019261926192619128,-0.021311475409836134,0.0,-0.009564293304994531,-0.00033726812816181617,-0.01576805696846384,0.0,-0.00906842539159125,cash,0.0,1.0,1.0,0.0
2020-03-31,0.0008183306055646877,0.0,0.002233389168062594,0.0,-0.005364806866952843,0.03913630229419707,0.013436692506459957,0.0,-0.002079866888519133,cash,0.0,1.0,1.0,0.0
2020-04-01,0.0010902153175251783,-0.0036710719530104186,-0.0016713091922004875,0.0,-0.005393743257820938,-0.009740259740259827,-0.017848036715961357,0.0,-0.00666944560233429,cash,0.0,1.0,1.0,0.0
2020-04-02,0.013612850530901222,0.029661016949152685,0.029017857142857206,0.0,0.019522776572667988,0.006885245901639525,0.01661474558670828,0.0,0.010910616869492129,cash,0.0,1.0,1.0,0.0
2020-04-03,-0.006983615363953755,-0.01198783324387187,-0.005422993492407824,0.0,-0.01489361702127645,0.006186909801367602,0.010214504596527174,0.0,-0.002905770029057564,cash,0.0,1.0,1.0,0.0
2020-04-07,0.022450635650527406,0.02969938428105756,0.03271537622682641,0.0,0.023758099352051643,0.03333333333333344,0.025278058645096024,0.0,0.014571190674437906,cash,0.0,1.0,1.0,0.0
2020-04-08,-0.003968253968253843,0.0029897995075625072,-0.002111932418162654,0.0,-0.0052742616033755185,-0.010335108048856845,-0.002958579881656931,0.0,0.00041034058268385465,cash,0.0,1.0,1.0,0.0
2020-04-09,0.0029216467463477613,0.009293354374890317,0.016402116402116418,0.0,0.009544008483563182,0.0025316455696202667,0.02571711177052416,0.0,-0.00041017227235451426,cash,0.0,1.0,1.0,0.0
2020-04-10,-0.0031779661016949623,-0.018068102849200796,-0.022904737116085427,0.0,-0.013655462184874012,0.0018939393939392257,-0.01060752169720336,0.0,-0.006975789905621643,cash,0.0,1.0,1.0,0.0
2020-04-13,-0.005579171094580171,-0.010261854210898758,-0.012786361214704334,0.0,-0.010649627263045636,-0.011342155009451793,0.005360623781676566,0.0,-0.004132231404958553,cash,0.0,1.0,1.0,0.0
2020-04-14,0.016564253272775886,0.02145155523775477,0.030221262817053507,0.0,0.026910656620021456,0.018483110261312996,0.014057198254968428,0.0,0.009958506224066355,cash,0.0,1.0,1.0,0.0
2020-04-15,-0.005781865965834521,-0.0019250962548127415,-0.005238344683080154,0.0,-0.010482180293501009,-0.00969962453066342,-0.005258126195028745,0.0,-0.003697617091208083,cash,0.0,1.0,1.0,0.0
2020-04-16,0.0005286809410520732,0.007890583903208848,0.017377567140600236,0.0,0.008474576271186418,-0.0025276461295418162,0.001922152811148381,0.0,-0.003298969072164981,cash,0.0,1.0,1.0,0.0
2020-04-17,0.008982826948480849,0.0012178148921362375,0.005693581780538359,0.0,-0.0021008403361344463,0.00855242318656968,-0.006714628297362024,0.0,0.002896152254861395,cash,0.0,1.0,1.0,0.0
2020-04-20,0.004189578423671181,0.010773240660295391,0.013381369016983946,0.0,0.004210526315789442,0.005339195979899403,0.005794302269435114,0.0,0.0012376237623763497,cash,0.0,1.0,1.0,0.0
2020-04-21,-0.010430247718383301,-0.006360667010486543,-0.01015744032503807,0.0,-0.01886792452830177,-0.012808497344579783,-0.00720115218434958,0.0,-0.006592501030078246,cash,0.0,1.0,1.0,0.0
2020-04-22,0.008959156785243838,0.009342560553633028,0.009235505387378051,0.0,0.0032051282051281937,0.03322784810126578,0.02127659574468077,0.0,0.00041476565740361515,cash,0.0,1.0,1.0,0.0
2020-04-23,-0.001828153564899515,-0.005142269454919357,-0.00813421453990848,0.0,-0.008519701810436486,0.003675344563552896,0.0,0.0,-0.0033167495854062867,cash,0.0,1.0,1.0,0.0
2020-04-24,-0.008372579801151248,-0.014817367332873976,-0.010763710917478297,0.0,-0.017185821697099923,0.0018309429356118123,-0.015625,0.0,-0.0074875207986687675,cash,0.0,1.0,1.0,0.0
2020-04-27,0.004485488126648951,-0.0034977264777893424,0.004663212435233266,0.0,-0.002185792349726823,0.005787389582698754,0.022126022126021994,0.0,0.004610226320201027,cash,0.0,1.0,1.0,0.0
2020-04-28,0.0063041765169424835,-0.007722007722007818,0.006188757091284192,0.0,0.013143483023001057,0.01847365233192,0.0,0.0,-0.007509386733416723,cash,0.0,1.0,1.0,0.0
2020-04-29,0.005220569042025502,0.0019455252918287869,0.0005125576627369455,0.0,0.00108108108108107,-0.023788284269997018,-0.013647058823529346,0.0,0.01345102984447255,cash,0.0,1.0,1.0,0.0
2020-04-30,0.014801350298623728,0.025066195939982494,0.021004098360655865,0.0,0.022678185745140356,-0.0003045994517208994,-0.001908396946564861,0.0,0.017005391953546223,cash,0.0,1.0,1.0,0.0
2020-05-06,0.0025588536335721113,0.015498536249354267,0.018063221274460473,0.0,0.0031678986272438703,0.006398537477148025,0.017686424474187445,0.0,-0.0004078303425774088,cash,0.0,1.0,1.0,0.0
2020-05-07,-0.0017866258295048398,-0.001187044259793213,-0.0019714144898964614,0.0,-0.00736842105263158,0.013926733272782377,0.0014091122592767569,0.0,0.00040799673602598396,cash,0.0,1.0,1.0,0.0
2020-05-08,0.010738941447200112,0.012733446519524572,0.008395061728394992,0.0,0.019088016967126142,0.004777545535980865,0.009849906191369495,0.0,0.006933115823817282,cash,0.0,1.0,1.0,0.0
2020-05-11,-0.0017708069820389083,-0.003855825649622724,-0.008814887365327984,0.0,-0.007284079084287187,-0.012481426448737065,-0.015327450069670179,0.0,-0.000810044552450262,cash,0.0,1.0,1.0,0.0
2020-05-12,-0.00025342118601123786,0.0025244025580613005,0.009387351778656239,0.0,-0.0031446540880503138,0.007824255191092533,0.01132075471698113,0.0,-0.0044588569112282705,cash,0.0,1.0,1.0,0.0
2020-05-13,0.0022813688212928174,0.005203961725700923,0.007342143906020393,0.0,0.0,0.013436846819946169,0.01539179104477606,0.0,0.0008143322475571146,cash,0.0,1.0,1.0,0.0
2020-05-14,-0.008345978755690542,-0.005177020708082902,-0.010689990281826933,0.0,-0.013669821240799185,-0.013553329404832115,-0.0009186954524575963,0.0,-0.009764035801464566,cash,0.0,1.0,1.0,0.0
2020-05-15,-0.004845702626880777,0.0018465670639584708,0.0029469548133593815,0.0,0.002132196162046851,-0.006869772998805201,-0.0096551724137931,0.0,-0.0020542317173378732,cash,0.0,1.0,1.0,0.0
2020-05-18,0.003075345976422339,-0.005194369973190338,-0.0014691478942211456,0.0,-0.004255319148936065,0.026766917293232995,0.017641597028783762,0.0,0.0,cash,0.0,1.0,1.0,0.0
2020-05-19,0.007409299948901271,0.011285160855650789,0.010789602746444249,0.0,0.005341880341880323,0.0008787346221439396,0.006843065693430406,0.0,0.0032935364347468354,cash,0.0,1.0,1.0,0.0
2020-05-20,-0.004057823991884368,-0.007828114590273105,-0.009704027171276053,0.0,-0.007438894792773487,-0.009072285630670085,-0.009062075215224286,0.0,-0.006565449322938011,cash,0.0,1.0,1.0,0.0
2020-05-21,-0.006620830150241952,-0.011918751049185827,-0.010289073983341446,0.0,-0.008565310492505307,-0.002953337271116463,0.005029721079103933,0.0,-0.00330441966129702,cash,0.0,1.0,1.0,0.0
2020-05-22,-0.022045629325813887,-0.01715936119605843,-0.023762376237623783,0.0,-0.022678185745140356,-0.02547393364928907,-0.02547770700636942,0.0,-0.014090343970161512,cash,0.0,1.0,1.0,0.0
2020-05-25,0.0005242463958061716,-0.004148660328435638,0.0015212981744423537,0.0,-0.0055248618784530246,0.020364741641337503,0.01400560224089653,0.0,-0.00042034468263973945,cash,0.0,1.0,1.0,0.0
2020-05-26,0.012051349227141683,0.01874674535670895,0.031898734177215005,0.0,0.010000000000000009,0.005957700327673399,0.017034990791896742,0.0,0.005046257359125228,cash,0.0,1.0,1.0,0.0
2020-05-27,-0.004659590991457407,-0.006304310785482992,-0.020117762512266824,0.0,-0.011001100110010986,-0.010068107787977398,-0.019465821638750658,0.0,0.00502092050209213,cash,0.0,1.0,1.0,0.0
2020-05-28,0.0013003901170349774,-0.002743484224965731,-0.007511266900350533,0.0,0.013348164627363657,-0.0029913251570444777,-0.013850415512465242,0.0,0.0016652789342215257,cash,0.0,1.0,1.0,0.0
2020-05-29,0.004155844155844246,0.008253094910591452,0.012108980827446825,0.0,-0.004390779363336983,0.011101110111011003,0.010299625468164653,0.0,-0.005818786367414841,cash,0.0,1.0,1.0,0.0
2020-06-01,0.026383859286083666,0.03359481582537516,0.03788634097706889,0.0,0.04299889746416752,0.026706231454005858,0.019462465245597915,0.0,0.01672240802675584,cash,0.0,1.0,1.0,0.0
2020-06-02,0.00277217741935476,-0.0009899356541824833,-0.007204610951008439,0.0,-0.003171247357293905,-0.0031791907514451268,-0.00818181818181829,0.0,0.002467105263157965,cash,0.0,1.0,1.0,0.0
2020-06-03,-0.00025131942699163634,-0.0016515276630882925,-0.0033865505563619447,0.0,-0.00954400848356296,-0.0052189040301535705,0.004124656278643446,0.0,0.00410172272354381,cash,0.0,1.0,1.0,0.0
2020-06-04,0.0005027652086475598,0.0018196856906533831,0.006310679611650327,0.0,-0.005353319057815886,0.007869425823375131,0.010497489730716625,0.0,0.004493464052287566,cash,0.0,1.0,1.0,0.0
2020-06-05,0.005778894472361795,0.002311756935270859,0.006753497346840387,0.0,0.010764262648008449,-0.0014459224985541308,0.007678410117434531,0.0,-0.0061000406669378116,cash,0.0,1.0,1.0,0.0
2020-06-08,0.00474644016987269,-0.002141680395387091,-0.006708193579300525,0.0,-0.005324813631522818,0.005212858384013863,-0.012998655311519447,0.0,0.004091653027823439,cash,0.0,1.0,1.0,0.0
2020-06-09,0.006713078070611722,0.005943536404160454,0.013989387361312167,0.0,0.009635974304068373,0.007202535292422985,0.01816530426884655,0.0,0.0024449877750609694,cash,0.0,1.0,1.0,0.0
2020-06-10,-0.0022227710545814627,0.00131298211061881,0.009514747859181716,0.0,-0.007423117709437821,0.004862700228832839,0.017395182872435466,0.0,-0.004065040650406471,cash,0.0,1.0,1.0,0.0
2020-06-11,-0.009158415841584167,-0.0018029831175216948,-0.001413760603204417,0.0,-0.0064102564102563875,-0.017933390264730953,-0.0048224462954844505,0.0,-0.006938775510204276,cash,0.0,1.0,1.0,0.0
2020-06-12,0.0024981264051959773,0.00016420361247959647,0.010382255781028693,0.0,-0.0010752688172043223,0.0,0.014096916299559448,0.0,-0.0012330456226878894,cash,0.0,1.0,1.0,0.0
2020-06-15,-0.014203837528033891,-0.0011492365785585879,0.0,0.0,-0.0021528525296017342,-0.003478260869565264,-0.003040834057341457,0.0,-0.006584362139917754,cash,0.0,1.0,1.0,0.0
2020-06-16,0.01567239635995943,0.01808021038790275,0.01961700140121425,0.0,0.009708737864077666,0.009307737056428067,0.02265795206971677,0.0,0.011599005799503015,cash,0.0,1.0,1.0,0.0
2020-06-17,0.0009955201592832807,0.008072328059412381,0.0022904260192397885,0.0,-0.0032051282051281937,0.002305475504322807,0.0247123988069875,0.0,0.003276003276003303,cash,0.0,1.0,1.0,0.0
2020-06-18,0.007707608155146595,0.002562459961563013,0.002742230347348995,0.0,0.010718113612004254,0.008625646923519303,-0.0058212058212057105,0.0,0.008571428571428452,cash,0.0,1.0,1.0,0.0
2020-06-19,0.012830002467308255,0.007348242811501704,0.020054694621695512,0.0,0.03393425238600223,0.017388825541619246,0.02425763278962778,0.0,-0.001214083367057972,cash,0.0,1.0,1.0,0.0
2020-06-22,0.0009744214372715554,-0.0006343165239455217,0.011170688114387817,0.0,0.027692307692307683,0.0016811431773606778,0.009799918334013835,0.0,-0.004862236628849326,cash,0.0,1.0,1.0,0.0
2020-06-23,0.00462399610610853,0.004443033957473919,0.01944321696862583,0.0,0.007984031936127733,0.013706293706293726,0.020218358269308734,0.0,-0.0036644951140064608,cash,0.0,1.0,1.0,0.0
2020-06-24,0.008720930232557933,0.00015797788309646066,0.0,0.0,0.000990099009900991,0.009657836644591633,-0.004359889021006813,0.0,0.001225991009399241,cash,0.0,1.0,1.0,0.0
2020-06-29,-0.008645533141210304,-0.004422682040751913,-0.005201560468140465,0.0,-0.03165182987141435,0.002732987154960398,-0.001990445859872514,0.0,-0.007346938775510292,cash,0.0,1.0,1.0,0.0
2020-06-30,0.012112403100775104,0.0147548786292242,0.02788671023965139,0.0,0.03370786516853941,0.01281002998092129,0.008376545672118096,0.0,0.006990131578947345,cash,0.0,1.0,1.0,0.0
2020-07-01,0.022498803255146083,0.004377736085053208,-0.007206443408223739,0.0,0.018774703557312256,0.030947255113024763,-0.009889240506329111,0.0,0.016333197223356466,cash,0.0,1.0,1.0,0.0
2020-07-02,0.02294007490636707,0.017901618929015983,0.0034158838599487318,0.0,0.08244422890397685,0.0174889062907857,-0.007590890930882943,0.0,0.022900763358778553,cash,0.0,1.0,1.0,0.0
2020-07-03,0.01990846681922198,0.013304786664627644,0.012765957446808418,0.0,0.10035842293906794,0.0017957927142122632,0.015297906602254274,0.0,0.014532600157109332,cash,0.0,1.0,1.0,0.0
2020-07-06,0.07336773614538927,0.04753999396317532,0.02941176470588247,0.0,0.10016286644951133,0.036107554417413645,0.005551149881046991,0.0,0.07084785133565608,cash,0.0,1.0,1.0,0.0
2020-07-07,-0.010033444816053505,0.009940930701628048,0.021632653061224527,0.0,-0.052553663952627616,0.017795353435491768,0.02878548895899047,0.0,-0.01554591467823574,cash,0.0,1.0,1.0,0.0
2020-07-08,0.013091216216216228,0.019971469329529423,0.028365960846983507,0.0,0.05703124999999987,0.011656143759106286,0.0003832886163279703,0.0,0.014689680499449187,cash,0.0,1.0,1.0,0.0
2020-07-09,0.01542309295539801,0.026713286713286655,0.03885003885003879,0.0,0.005173688100517548,0.013442150744119141,0.03716475095785432,0.0,0.004343105320304019,cash,0.0,1.0,1.0,0.0
2020-07-10,-0.017857142857142794,-0.0014984334559324797,0.004113687359760698,0.0,-0.021323529411764852,0.00426338228327805,0.009974141115626223,0.0,-0.022342342342342336,cash,0.0,1.0,1.0,0.0
2020-07-13,0.020898641588296796,0.03178717598908598,0.043575418994413306,0.0,0.015026296018031626,0.049056603773584895,0.032553035844915756,0.0,0.019535569480280124,cash,0.0,1.0,1.0,0.0
2020-07-14,-0.008802456499488298,-0.013222266296443186,-0.012491077801570327,0.0,0.0037009622501851247,-0.006744604316546776,0.011689691817215797,0.0,-0.005784526391901634,cash,0.0,1.0,1.0,0.0
2020-07-15,-0.011978521272201559,-0.020903122068873015,-0.016263100831225175,0.0,-0.030235988200590036,0.01244907197827061,0.013305322128851715,0.0,-0.014545454545454528,cash,0.0,1.0,1.0,0.0
2020-07-16,-0.04765886287625409,-0.04995210072533185,-0.0602498163115357,0.0,-0.0524714828897338,-0.07511737089201886,-0.06081548030407746,0.0,-0.0265682656826568,cash,0.0,1.0,1.0,0.0
2020-07-17,0.010755048287971913,0.0007202535292423207,0.009773260359656089,0.0,-0.03130016051364359,0.02223833695914923,0.009933774834437026,0.0,0.0007581501137225999,cash,0.0,1.0,1.0,0.0
2020-07-20,0.026492942453854473,0.029365193608752005,0.01084010840108407,0.0,0.05716652858326432,-0.0018917001655237575,0.0018214936247722413,0.0,0.038257575757575824,cash,0.0,1.0,1.0,0.0
2020-07-21,0.0025386079966152053,0.0055936232694728805,0.01225584067407115,0.0,-0.017241379310344862,0.011608623548921893,0.03454545454545466,0.0,-0.002553812477198103,cash,0.0,1.0,1.0,0.0
2020-07-22,0.011183794049377527,0.009734390209984678,0.01324252743094978,0.0,0.00877192982456143,0.0187353629976581,0.007381370826010425,0.0,0.00036576444769553795,cash,0.0,1.0,1.0,0.0
2020-07-23,-0.005425709515859745,-0.0011017766147913832,0.010455563853622118,0.0,0.0039525691699606735,-0.0013793103448274113,0.02512212142358683,0.0,-0.012065813528336355,cash,0.0,1.0,1.0,0.0
2020-07-24,-0.044481745698699116,-0.04742865021370468,-0.06245380635624542,0.0,-0.0622047244094488,-0.035451197053406935,-0.053097345132743445,0.0,-0.02849740932642486,cash,0.0,1.0,1.0,0.0
2020-07-27,0.0061484409310494925,-0.0005789549862497134,0.0011824990145841152,0.0,-0.0025188916876575096,0.006443914081145419,0.02120776419841852,0.0,-0.00495238095238093,cash,0.0,1.0,1.0,0.0
2020-07-28,0.007638585770405992,0.010282404055032446,0.012992125984252034,0.0,0.0,0.03414749822148444,0.0,0.0,0.0072741194486982685,cash,0.0,1.0,1.0,0.0
2020-07-29,0.028589993502274202,0.028383027522935755,0.04158569762922659,0.0,0.04040404040404044,0.008025682182985605,0.03625483984512479,0.0,0.01178259217027744,cash,0.0,1.0,1.0,0.0
